Q_2_2_1_zone;Q_3_1_4_Scolarite;Q_3_3_2_temps_communautes;Q_3_4_2_activites_professionnelles;Q_4_1_2_1_qui_habite;Q_4_4_1_participer_eglise;Q_4_4_1_participer_au_groupe_jeunes;Q_4_4_1_participe_groupe_femmes;Q_4_4_1_participer_syndicat;Q_4_4_1_participer_a_la_cooperation;Q_4_4_1_participer_a_la_communaute_associative;Q_4_4_1_participer_au_football_de_club;Q_4_5_1_revenu_travail_exterieur;Q_5_1_2_type_culture;Q_5_3_2_cueillette_produits_forestiers;Q_6_1_2_emploi_main_doeuvre;Q_6_1_4_2_Insecticides_chimiques;Q_6_1_4_2_defensifs_naturels;Q_6_1_4_3_herbicide;Q_6_2_1_Produits_chimiques;Q_6_2_1_2_pourquoi_nutiliser_plus_de_produits_chimiques;Q_6_3_1_entendu_parler_agroecologie;Q_6_3_1_3_Pratiquedelagroecologie;Q_6_3_1_3_1_quelle_culture_agroecologie;Q_6_3_1_3_2_depuis_quand_pratique_agroecologie;Q_7_1_1_2_Produits_commerciaux;Q_7_1_1_2_produitprincipal;Q_7_1_1_2_3_forme_commercialisation;Q_7_1_1_3_certification;Q_7_2_1_revenu_agricole_bon_mois;Q_7_2_2_revenu_agricole_mois_difficile;Q_7_4_1_Principales_difficultes_de_production;Q_7_4_1_1_autres_difficultes_de_production;Q_7_4_2_principales_difficultes_de_la_commercialisation;Q_7_5_1_2_credit;Q_7_6_1_Technique_dassistance_a_la_visite;Q_7_6_2_Douviennentlestechniciens;Q_7_6_3_frequence_visites;Q_8_1_2_titredubien;Q_8_1_4_enregistrement_environnemental_CAR;Q_8_1_5_annee_CAR;Q_8_4_1_nouvelles_terres;Q_8_4_1_3_annee_acquisition;Q_8_5_1_evenementdeterrain;Q_8_5_1_5_annee_vendu;Q_8_5_2_refu_proposition_achat_refuse;Q_8_5_2_1_annee_proposition_achat;Q_8_5_3_campagne_ne_vend_pas_ta_terre;Q_9_1_1_2_abandondelaculture;Q_9_1_1_3_pourquoi_abandonner;Q_9_2_1_nouvelles_activites;Q_9_2_1_2_quelles_nouvelles_activites;Q_9_3_1_Changement_du_climat;Q_9_3_1_4_assechement_source;Q_9_3_1_5_Sourcesdeauassechees;Q_9_4_1_Changement_apres_soja;Q_9_4_1_2_quand_changements;Q_9_4_1_3_quand_changements_lies_soja;Q_9_4_1_4_changements_positifs_soja;Q_9_4_1_5_changements_negatifs_soja;Q_9_4_2_atteint_pour_la_pulverisation_des_pesticides;Q_9_4_2_3_commentaire_pesticides_impactant;Q_9_4_2_4_problemes_sante_lies_pulverisations;Q_9_5_1_enfants_veulent_continuer_leur_activite_agricole;Q_9_5_1_2_quel_futur_veulent_pour_les_enfants;Q_9_5_2_quel_futur_5_ans;Q_9_6_1_situation_communautaire_sante;Q_9_6_1_situation_communaute_education;Q_9_6_1_situation_communaute_production_agricole;Q_9_6_1_situation_communaute_route_transport;Q_9_6_1_situation_communaute_liens_sociaux;Q_9_6_1_situation_communaute_relations_autres_acteurs_dont_soja;Q_9_6_1_situation_communaute_pouvoirs_publics;Q_9_6_2_changements_15ans_sante;Q_9_6_2_changements_15ans_education;Q_9_6_2_changements_15ans_production_agricole;Q_9_6_2_changements_15ans_transport_route;Q_9_6_2_changements_15ans_liens_sociaux;Q_9_6_2_changements_15ans_acteurs_exterieurs;Q_9_6_2_changements_15ans_pouvoirs_publics;Q_9_6_3_situation_agricole_familiale;Q_9_6_3_situation_communaute_si_continue;Q_9_6_3_situation_soja_si_continue
B4StGeorge;Jamaisetudie;Entre15et30ans;"Participeauxactivitesagricolesdelafamille;Retraite";Conjoint/partenaire/partenaire;Participer;Non;Non;Participer;Non;Non;Non;Personnenetravailleendehorsdulotissement;"Plantation;Paturage;Fermeoucourdeproduction";Noix(babassu,andiroba,patauá,noixduBresil,muru-muru,etc.);Quelquesfoisparmois;Jamais;Jamais;Jamais;Jamaisutilise;;Oui;Non;;;Farine,betail;Betail;Ventesdirectesauxconsommateurs;Non;Plusde1a3salairesminimums;Jusqu'a0,5salaireminimum;Manquedemain-d'œuvre;;Difficultesd'accesauxmarches;;Non;;;Reçud'achat;Oui,individuel;2017;Non;;non;;Non;;Oui;Rizetharicots;Progresdel'agro-industrie;Oui;elevagedebovins;Augmentationdelatemperature(pluschaud);Non;;Oui,jesaisqueçafaitmal;37ans;C'estcommeçadepuis15ans;Aucun;Pertedeproduction;Non;;Iln'avaitpas;Oui;Poursuivrel'activiteagricole;Jeveuxcontinuerarenforcerlesactivitesdulot;mauvais;moyen;bon;bon;bon;bon;mauvais;C'estlamemechose;C'estlamemechose;Amelioree;Amelioree;C'estlamemechose;C'estlamemechose;Lasituationaempire;Ilnechangerapas;Ilnechangerapas;Ilnechangerapas
B4StGeorge;Jamaisetudie;Entre15et30ans;"Participeauxactivitesagricolesdelafamille;Retraite";"Conjoint/partenaire;Fils,fille;Petit-enfant/petite-fille";Participer;Non;Non;Non;Non;Non;Participer;Personnenetravailleendehorsdulotissement;"Plantation;Paturage;Fermeoucourdeproduction";Noix(babassu,andiroba,patauá,noixduBresil,muru-muru,etc.);;Jamais;Jamais;Jamais;Jamaisutilise;;Non;;;;Farine,betail;Betail;Ventesdirectesauxconsommateurs;Non;Rien;Rien;Ressourcesfinancieres;;Difficultesd'accesauxmarches;;Non;;;Reçud'achat;Oui,individuel;2018;Non;;non;;Non;;Non;Riz,maïsetharicots;Ravageursenprogression;Non;;Augmentationdelatemperature(pluschaud);Non;;Oui,jesaisqueçafaitmal;10ans;Elles'estdeveloppeeaucoursdesdixdernieresannees;Aucun;"Pertedeproduction;changementclimatique";Non;;Iln'avaitpas;Oui;Poursuivrel'activiteagricole;Jevaiscontinuer,maissansinvestirtropd'effortsoud'argent.;bon;moyen;moyen;mauvais;bon;bon;moyen;Amelioree;C'estlamemechose;C'estlamemechose;Lasituationaempire;C'estlamemechose;C'estlamemechose;Lasituationaempire;Lasituationvaempirer;Lasituationvaempirer;Ilserenforcera
S3FindeCuruáUna;Enseignementprimaireincomplet;Plusde30ans;Participeauxactivitesagricolesdelafamille;Conjoint/partenaire/partenaire;Participer;Non;Non;Participer;Participer;Participer;Non;Personnenetravailleendehorsdulotissement;"Plantation;fermeproductiveouarriere-cour";"Fruits(açaí,buriti,bacaba,piquia,etc.);noix(babaçu,andiroba,patauá,castanha-do-pará,muru-muru,etc.)";Quelquesfoisparmois;Jamais;Jamais;1ou2foisparan;Utilisation;;Non;;;;Farine,Pupunha;Pupunha;Ventedanslesfoiresmunicipales,Ventedirecteauxconsommateurs;Non;Entre0,5et1salaireminimum;Jusqu'a0,5salaireminimum;"Deplacementpendantlasaisondespluies;manqued'assistancetechnique";;"Difficulteaseconformerauxreglementationssanitaires;manqued'aidealacommercialisation";Fleurd'amazone;Non;;;Reçud'achat;Non;;Non;;non;;Oui;Vousnesavezpas;Oui;;;Non;;Augmentationdelatemperature(pluschaud);Non;;Oui,jesaisqueçafaitmal;;Augmentationaucoursdes5dernieresannees;Ameliorationdel'accesauxintrantsagricoles(semences,produitschimiques,engrais);"Pertedeproduction;autres";Oui;"Lesparasitesenvahissentvoscultures;Malaise(forteodeur,mauxdetete,vomissements)";Cancer;Non;Qu'ilspoursuiventdesetudessuperieures;"Jevaiscontinuer,maissansinvestirtropd'effortsoud'argent;j'aimeraisdemenagerdansuneautrecommunauterurale.";mauvais;bon;mauvais;bon;bon;bon;moyen;Lasituationaempire;Amelioree;Amelioree;Amelioree;C'estlamemechose;C'estlamemechose;C'estlamemechose;Lasituationvaempirer;Ilnechangerapas;Ilserenforcera
M5Bonnechance(farine);Enseignementprimaireincomplet;Entre15et30ans;Participeauxactivitesagricolesdelafamille;"Conjoint/partenaire/partenaire;Fils,fille";Participer;Non;Non;Participer;Non;Non;Non;Personnenetravailleendehorsdulotissement;"Plantation;fermeproductiveouarriere-cour";Jenecollectionnepas;;Jamais;Jamais;Jamais;Utilisation;;Non;;;;;;;Non;Jusqu'a0,5salaireminimum;Jusqu'a0,5salaireminimum;"Periodedesecheresse;Solfaible/degradation;Ressourcesfinancieres";;Autres;;Non;;;Reçud'achat;Non;;Oui,jel'aifait;2003;non;;Oui;2018;Oui;Maïs;Parcequ'aujourd'hui,ilachete;Non;;"Augmentationdelatemperature(pluschaude);Deplacementdelasaisondespluies";Oui;Igarape;Oui,jesaisqueçafaitmal;2ans;Augmentationaucoursdes5dernieresannees;Aucun;"Pertedeproduction;dommagesgenerauxal'environnement";Non;;Iln'avaitpas;Vousnesavezpas;Poursuivrel'activiteagricole;Jeveuxcontinuerarenforcerlesactivitesdulot;bon;moyen;bon;bon;moyen;mauvais;moyen;Amelioree;C'estlamemechose;Amelioree;Lasituationaempire;C'estlamemechose;C'estlamemechose;C'estlamemechose;Lasituationvaempirer;Vousnesavezpas;Ilnechangerapas
M4PAJabuti;Enseignementprimaireincomplet;Entre15et30ans;Participeauxactivitesagricolesdelafamille;"Conjoint/partenaire/partenaire;Fils,fille";Participer;Non;Non;Participer;Non;Non;Non;Personnenetravailleendehorsdulotissement;"Legumes;Fermeproductiveouarriere-cour";Jenecollectionnepas;;Jamais;Jamais;;Utilisation;;Non;;;;Farine;Farine;Venteauxintermediaires;Non;Jusqu'a0,5salaireminimum;Jusqu'a0,5salaireminimum;"Excesd'eau/inondations;ravageurs,maladies,insectes;ressourcesfinancieres;manqued'assistancetechnique";;"Mauvaisetatdesroutes;Absencedetransportadequat;Autre";;Non;;;Titularisation;Non;;Non;;non;;Non;;Non;;;Non;;"Augmentationdelatemperature(pluschaude);Deplacementdelasaisondespluies";Oui;Igarape;Oui,jesaisqueçafaitmal;5ans;Augmentationaucoursdes5dernieresannees;Aucun;"Pertedeproduction;difficulted'accesalaparcelleetblocagedelaroute;degradationdelaqualitedel'eau(iguarap?,puits);degradationdelasantedelafamille;changementclimatique;dommagesgenerauxal'environnement.";Oui;"Lesparasitesenvahissentvoscultures;Malaise(forteodeur,mauxdetete,vomissements)";Autres;Vousnesavezpas;"Partiralarecherched'unemploienville;Alleral'universite";Jeveuxcontinuerarenforcerlesactivitesdulot;moyen;moyen;mauvais;mauvais;moyen;moyen;moyen;Amelioree;Amelioree;C'estlamemechose;C'estlamemechose;Lasituationaempire;C'estlamemechose;C'estlamemechose;Ilserenforcera;Ilnechangerapas;Ilserenforcera
S4Ituqui;Enseignementprimaireincomplet;Entre15et30ans;Participeauxactivitesagricolesdelafamille;"Conjoint/partenaire/partenaire;Fils,fille";Participer;Non;Non;Participer;Non;Participer;Participer;Personnenetravailleendehorsdulotissement;"Paturage;Legumes;Siteoucourproductif";"Fruits(açaí,buriti,bacaba,piquia,etc.);noix(babaçu,andiroba,patauá,castanha-do-pará,muru-muru,etc.)";;Tousles2-3mois;Jamais;Jamais;Avant,maisplusmaintenant;"Preoccupationpoursasanteetcelledesafamille;Preoccupationpourl'environnement";Non;;;;Farine;Farine;Venteauxintermediaires;Non;Plusde1a3salairesminimums;Jusqu'a0,5salaireminimum;"Manquedemain-d'œuvre;manqued'assistancetechnique";;"Manquedetransportadequat;difficultesd'accesauxmarches;manqued'assistancetechniquepourlacommercialisation";Aucun;Non;;;Titredefinitif(INCRAouITERPA);Oui,individuel;2017;Non;;non;;Oui;2019;Oui;;;Non;;"Augmentationdelatemperature(pluschaude);Moinsdepluie;Moinsd'humiditedansl'air(moinsdebrouillard)";Non;;Ilnepeutpasdire;;;Ilnepeutpasdire;"Changementclimatique;dommagesgenerauxal'environnement";Non;;Iln'avaitpas;Non;Qu'ilspoursuiventdesetudessuperieures;Jeveuxcontinuerarenforcerlesactivitesdulot;mauvais;mauvais;mauvais;mauvais;bon;bon;moyen;Amelioree;Amelioree;Amelioree;Amelioree;C'estlamemechose;C'estlamemechose;Lasituationaempire;Ilserenforcera;Ilserenforcera;Vousnesavezpas
B3S?oRaimundo;Enseignementprimaireincomplet;Entre15et30ans;Participeauxactivitesagricolesdelafamille;"Conjoint/partenaire/partenaire;Fils,fille";Participer;Non;Non;Leadership;Non;Non;Non;Personnenetravailleendehorsdulotissement;Plantation;"Fruits(açaí,buriti,bacaba,piquia,etc.);Fruitsacoque(babaçu,andiroba,patauá,castanha-do-pará,muru-muru,etc.)";Quelquesfoisparan;1ou2foisparan;Jamais;1ou2foisparan;Utilisation;;Non;;;;Farine;Farine;Venteauxintermediaires;Non;Entre0,5et1salaireminimum;Jusqu'a0,5salaireminimum;"Periodedesecheresse;Ressourcesfinancieres;Manqued'assistancetechnique";;"Mauvaisetatdesroutes;Absencedetransportadequat;Autre";;Non;;;Titredefinitif(INCRAouITERPA);Non;;Non;;non;;Oui;2016;Oui;Riz;Parcequelaterren'estpasbonne,etacausedesparasitesetdesmaladies;Non;;"Augmentationdelatemperature(pluschaude);Deplacementdelasaisondespluies";Non;;Oui,jesaisqueçafaitmal;Depuisl'arriveedusoja;C'estcommeçadepuis15ans;Aucun;Changementclimatique;Oui;Malaise(odeurforte,mauxdetete,vomissements);Iln'avaitpas;Non;"Partiralarecherched'unemploienville;Alleral'universite";Jeveuxcontinuerarenforcerlesactivitesdulot;moyen;moyen;bon;mauvais;bon;bon;mauvais;Amelioree;Amelioree;C'estlamemechose;C'estlamemechose;C'estlamemechose;C'estlamemechose;C'estlamemechose;Lasituationvaempirer;Lasituationvaempirer;Ilserenforcera
B3S?oRaimundo;Enseignementprimaireincomplet;Jesuisne(e)ici/j'aigrandiici/jesuisarrive(e)icipendantmonenfance(jusqu'al'agede18ans);Participeauxactivitesagricolesdelafamille;"Conjoint/partenaire/partenaire;Fils,fille";Participer;Non;Non;Participer;Non;Non;Non;Personnenetravailleendehorsdulotissement;"Plantation;fermeproductiveouarriere-cour";Jenecollectionnepas;Quelquesfoisparmois;Tousles2-3mois;Jamais;1ou2foisparan;Utilisation;;Oui;Oui;Oui,pensezal'avocat;Celafaitunmoment;Farine;Farine;Ventelorsd'unefoiremunicipale;Non;Jusqu'a0,5salaireminimum;Rien;"Solfaible/degradation;ravageurs,maladies,insectes;ressourcesfinancieres";;Autres;;Non;;;Titredefinitif(INCRAouITERPA);Non;;Non;;non;;Non;;Oui;;;Non;;"Augmentationdelatemperature(pluschaude);Augmentationdesprecipitations";Non;;Oui,jesaisqueçafaitmal;16ans;Elles'estdeveloppeeaucoursdesdixdernieresannees;Aucun;Degradationdelaqualitedel'eau(iguarap?,puits);Oui;Malaise(odeurforte,mauxdetete,vomissements);Iln'avaitpas;Vousnesavezpas;"Partiralarecherched'unemploienville;Alleral'universite";Jeveuxcontinuerarenforcerlesactivitesdulot;bon;bon;bon;moyen;bon;mauvais;mauvais;Amelioree;Lasituationaempire;C'estlamemechose;C'estlamemechose;C'estlamemechose;Lasituationaempire;Lasituationaempire;Lasituationvaempirer;Ilnechangerapas;Ilserenforcera
B3S?oRaimundo;Enseignementprimaireincomplet;Jesuisne(e)ici/j'aigrandiici/jesuisarrive(e)icipendantmonenfance(jusqu'al'agede18ans);Participeauxactivitesagricolesdelafamille;"Conjoint/partenaire/partenaire;Fils,fille";Participer;Non;Non;Non;Non;Participer;Non;Personnenetravailleendehorsdulotissement;"Plantation;Fermeproductiveouarriere-cour;ConsortiumouSAF";Jenecollectionnepas;Quelquesfoisparan;1ou2foisparan;Jamais;Jamais;Utilisation;;Oui;Non;;;Farine;Farine;Ventelorsd'unefoiremunicipale;Non;Jusqu'a0,5salaireminimum;Vousnesavezpas;Ressourcesfinancieres;;Autres;Fleurd'amazone;Non;;;Titredefinitif(INCRAouITERPA);Non;;Non;;non;;Non;;Oui;;;Oui;Poivrenoiretcorossol;Augmentationdelatemperature(pluschaud);Non;;Oui,jesaisqueçafaitmal;8ans;Augmentationaucoursdes5dernieresannees;Aucun;Pertedeproduction;Oui;"Lesparasitesenvahissentvoscultures;Malaise(forteodeur,mauxdetete,vomissements)";Iln'avaitpas;Oui;Qu'ilspoursuiventdesetudessuperieures;Jeveuxcontinuerarenforcerlesactivitesdulot;moyen;moyen;moyen;moyen;bon;bon;moyen;Amelioree;C'estlamemechose;C'estlamemechose;Amelioree;C'estlamemechose;C'estlamemechose;C'estlamemechose;Lasituationvaempirer;Ilserenforcera;Ilserenforcera
B3S?oRaimundo;Enseignementprimaireincomplet;Plusde30ans;Participeauxactivitesagricolesdelafamille;"Conjoint/partenaire;Fils,fille;Petit-enfant/petite-fille";Participer;Non;Non;Leadership;Leadership;Leadership;Participer;Personnenetravailleendehorsdulotissement;"Plantation;Legumes;Fermeproductiveouarriere-cour";Jenecollectionnepas;;Jamais;Jamais;1ou2foisparan;Utilisation;;Oui;Non;;;;;;Non;Entre0,5et1salaireminimum;Jusqu'a0,5salaireminimum;"Ravageurs,maladies,insectes;Ressourcesfinancieres;Manqued'assistancetechnique";;Autres;Fleurd'amazone;Non;;;Titredefinitif(INCRAouITERPA);Non;;Non;;non;;Oui;2005;Oui;Riz,haricotsetmaïs;Parcequ'enraisonduprix,celanefonctionnaitpluscommeavant;Non;;"Augmentationdelatemperature(pluschaude);Augmentationdesprecipitations";Non;;Oui,jesaisqueçafaitmal;Desleurarrivee;Elles'estdeveloppeeaucoursdesdixdernieresannees;Aucun;"Pertedeproduction;changementclimatique;dommagesgenerauxal'environnement";Oui;"Secheressedescultures;Ravageursenvahissantvoscultures";Iln'avaitpas;Oui;Poursuivrel'activiteagricole;Jeveuxcontinuerarenforcerlesactivitesdulot;moyen;moyen;moyen;bon;bon;bon;mauvais;Amelioree;C'estlamemechose;Lasituationaempire;Amelioree;Amelioree;C'estlamemechose;Lasituationaempire;Lasituationvaempirer;Lasituationvaempirer;Ilnechangerapas
B3S?oRaimundo;Diplomed'etudessecondaires;Jesuisne(e)ici/j'aigrandiici/jesuisarrive(e)icipendantmonenfance(jusqu'al'agede18ans);Participeauxactivitesagricolesdelafamille;"Conjoint/partenaire;fils,fille;pere/belle-mereoubeau-pere/belle-sœur";Participer;Non;Participer;Non;Non;Non;Non;Jusqu'aunsalaireminimum;"Plantation;fermeproductiveouarriere-cour";"Fruits(açaí,buriti,bacaba,piquia,etc.);noix(babaçu,andiroba,patauá,castanha-do-pará,muru-muru,etc.)";;Touslesmois;Jamais;Tousles2-3mois;Utilisation;;Oui;Oui;Fruits;Depuisle;;;;Non;Entre0,5et1salaireminimum;Jusqu'a0,5salaireminimum;"Ravageurs,maladies,insectes;Ressourcesfinancieres;Manquedemain-d'œuvre;Manqued'assistancetechnique";;"Difficultesd'accesauxmarches;Autres";;Non;;;Titredefinitif(INCRAouITERPA);Oui,individuel;Vousnesavezpas;Oui,jel'aifait;2017;non;;Non;;Non;;;Non;;Augmentationdelatemperature(pluschaud);Non;;Oui,jesaisqueçafaitmal;Depuisl'arrivee;Augmentationaucoursdes5dernieresannees;Aucun;Autres;Non;;Iln'avaitpas;Vousnesavezpas;"Partiralarecherched'unemploienville;Alleral'universite";Autres;bon;moyen;moyen;moyen;bon;bon;mauvais;C'estlamemechose;Lasituationaempire;C'estlamemechose;C'estlamemechose;Amelioree;C'estlamemechose;Lasituationaempire;Ilserenforcera;Ilserenforcera;Ilnechangerapas
B3S?oRaimundo;Enseignementsuperieurincomplet;De5a15ans;"etudes;Participationauxactivitesagricolesdelafamille;Autres";"Conjoint/partenaire/partenaire;Fils,fille";Participer;Non;Non;Non;Participer;Non;Participer;Plusde1a3salairesminimums;"Plantation;Fermeproductiveouarriere-cour;ConsortiumouSAF";Noix(babassu,andiroba,patauá,noixduBresil,muru-muru,etc.);;Jamais;Jamais;Jamais;Jamaisutilise;;Non;;;;Farine;Farine;Venteauxintermediaires;Non;Jusqu'a0,5salaireminimum;Jusqu'a0,5salaireminimum;"Ressourcesfinancieres;manquedemain-d'œuvre";;"Difficultesd'accesauxmarches;manqued'assistancetechniquepourlacommercialisation";PronafB;Oui;EMATER;Moinsd'unefoisparan;Titredefinitif(INCRAouITERPA);Oui,individuel;Vousnesavezpas;Non;;non;;Non;;Non;Riz;Nombreuxmaisaforteintensitedemain-d'œuvre;Oui;Bananes;Augmentationdelatemperature(pluschaud);Non;;Oui,jesaisqueçafaitmal;15ans;Augmentationaucoursdes5dernieresannees;Aucun;Aucun;Non;;Iln'avaitpas;Oui;Qu'ilspoursuiventdesetudessuperieures;Jevaiscontinuer,maissansinvestirtropd'effortsoud'argent.;mauvais;mauvais;moyen;mauvais;moyen;moyen;mauvais;Lasituationaempire;C'estlamemechose;Amelioree;Amelioree;C'estlamemechose;Lasituationaempire;Lasituationaempire;Ilnechangerapas;Ilnechangerapas;Lasituationvaempirer
B3S?oRaimundo;Enseignementprimaireincomplet;Plusde30ans;Participeauxactivitesagricolesdelafamille;"Conjoint/partenaire/partenaire;Fils,fille";Participer;Participer;Participer;Participer;Participer;Non;Non;Personnenetravailleendehorsdulotissement;"Plantation;fermeproductiveouarriere-cour";Jenecollectionnepas;;Jamais;Jamais;Jamais;Utilisation;;Non;;;;Farine;Farine;Ventelorsd'unefoiremunicipale;Non;Entre0,5et1salaireminimum;Jusqu'a0,5salaireminimum;"Faiblessedessols/degradation;manqued'assistancetechnique";;Difficultesd'accesauxmarches;PronafB;Non;;;Reçud'achat;Non;;Oui,jel'aifait;2014;non;;Non;;Non;;;Oui;Bananeraies;Augmentationdelatemperature(pluschaud);Non;;Oui,jesaisqueçafaitmal;5ans;Augmentationaucoursdes5dernieresannees;Aucun;Aucun;Non;;Iln'avaitpas;Non;"Partiralarecherched'unemploienville;Alleral'universite";Jeveuxcontinuerarenforcerlesactivitesdulot;moyen;moyen;moyen;mauvais;bon;bon;mauvais;Lasituationaempire;Lasituationaempire;Amelioree;Amelioree;C'estlamemechose;;Lasituationaempire;Lasituationvaempirer;Lasituationvaempirer;Ilserenforcera
B4StGeorge;Enseignementprimaireincomplet;Entre15et30ans;"Participeauxactivitesagricolesdelafamille;Effectuedespetitstravauxenville";"Conjoint/partenaire;Fils,fille;Gendre/belle-fille;Petit-enfant/petite-fille";Non;Non;Non;Non;Non;Non;Participer;Plusde1a3salairesminimums;"Plantation;fermeproductiveouarriere-cour";"Fruits(açaí,buriti,bacaba,piquia,etc.);noix(babaçu,andiroba,patauá,castanha-do-pará,muru-muru,etc.)";;Tousles2-3mois;Jamais;;Utilisation;;Oui;Non;;;Farine;Farine;Commerceauseindelacommunaute,venteadesintermediaires;Non;Jusqu'a0,5salaireminimum;Entre0,5et1salaireminimum;"Ressourcesfinancieres;manquedemain-d'œuvre;manqued'assistancetechnique";;"Manquedemoyensdetransportadequats;difficultesd'accesauxmarches";PronafB;Non;;;Titularisation;Oui,individuel;2007;Oui,jel'aifait;2016;non;;Oui;2010;Oui;Rizetharicots;Prixetmanqued'aide;Non;;Augmentationdelatemperature(pluschaud);Non;;Oui,jesaisqueçafaitmal;10ans;Elles'estdeveloppeeaucoursdesdixdernieresannees;Aucun;"Pertedeproduction;changementclimatique;dommagesgenerauxal'environnement";Oui;"Lesparasitesenvahissentvoscultures;Malaise(forteodeur,mauxdetete,vomissements)";Maladiepulmonairechronique(asthme,tuberculose,bronchite,pneumonie);Oui;"Qu'ilscontinuentl'agriculture;Qu'ilsaillentchercherdutravailenville;Qu'ilsaillental'universite";Jeveuxcontinuerarenforcerlesactivitesdulot;moyen;mauvais;moyen;mauvais;bon;bon;mauvais;Lasituationaempire;C'estlamemechose;Lasituationaempire;Amelioree;C'estlamemechose;C'estlamemechose;Lasituationaempire;Lasituationvaempirer;Ilnechangerapas;Ilserenforcera
B4StGeorge;Diplomed'etudessecondaires;Plusde30ans;"Participeauxactivitesagricolesdelafamille;Autre";"Conjoint/partenaire/partenaire;Fils,fille";Leadership;Non;Non;Participer;Non;Non;Participer;Plusde1a3salairesminimums;"Plantation;fermeproductiveouarriere-cour";"Huilesetresines;fruitsacoque(babassu,andiroba,patauá,castanha-do-pará,muru-muru,etc.)";Quelquesfoisparmois;Touslesmois;Touslesmois;Tousles2-3mois;Utilisation;;Oui;Non;;;Manioc;Macaxeiraetmanioc;Venteauxintermediaires;Non;Plusde1a3salairesminimums;Entre0,5et1salaireminimum;"Solfaible/degradation;Ressourcesfinancieres;Manqued'assistancetechnique";;"Manquedemoyensdetransportadequats;difficultesd'accesauxmarches;difficultesaseconformerauxreglementationssanitaires";PronafB;Non;;;Titularisation;Oui,individuel;2017;Oui,jel'aifait;2013;;;Non;;Non;;;Oui;Touteslesplantationsproductivesenarriere-cour;"Augmentationdelatemperature(pluschaude);Moinsdepluie";Oui;Bien;Oui,jesaisqueçafaitmal;2ans;Augmentationaucoursdes5dernieresannees;Aucun;Aggravationdelasantedelafamille;Oui;Malaise(odeurforte,mauxdetete,vomissements);Iln'avaitpas;Sansobjet(sivousn'avezpasd'enfant);;Jeveuxcontinuerarenforcerlesactivitesdulot;mauvais;bon;bon;bon;bon;moyen;moyen;Lasituationaempire;Amelioree;C'estlamemechose;Lasituationaempire;Amelioree;C'estlamemechose;C'estlamemechose;Lasituationvaempirer;Ilnechangerapas;Ilserenforcera
B4StGeorge;Jamaisetudie;Plusde30ans;"Participeauxactivitesagricolesdelafamille;Retraite";"Fils,fille;Autrepersonnenonapparentee";Participer;Non;Non;Non;Non;Non;Non;Plusde1a3salairesminimums;"Plantation;Paturage;Fermeoucourdeproduction";Jenecollectionnepas;;Jamais;Jamais;Jamais;Jamaisutilise;;Non;;;;;;;Non;Rien;Rien;Autres;Routeettransport;Aucun;;Non;;;Licenceprofessionnelle(INCRA)-LO;Non;;Oui,jel'aifait;2010;non;;Non;;Oui;Riz,haricotsetmaïs;Celanefonctionnaitpas;Non;;"Augmentationdelatemperature(pluschaude);Deplacementdelasaisondespluies";Non;;Oui,jesaisqueçafaitmal;5ans;Augmentationaucoursdes5dernieresannees;Aucun;"Pertedeproduction;changementclimatique";Non;;Iln'avaitpas;Oui;"Continueracultiverlaterre;allerchercherdutravailenville";Jevaiscontinuer,maissansinvestirtropd'effortsoud'argent.;mauvais;mauvais;bon;mauvais;bon;;mauvais;C'estlamemechose;Lasituationaempire;Lasituationaempire;Amelioree;Amelioree;;C'estlamemechose;Lasituationvaempirer;Lasituationvaempirer;Ilserenforcera
B4StGeorge;Enseignementprimaireincomplet;Plusde30ans;"Participeauxactivitesagricolesdelafamille;Retraite";Conjoint/partenaire/partenaire;Participer;Non;Non;Non;Non;Non;Non;Vousnesavezpas;"Paturage;fermeproductiveouarriere-cour";Jenecollectionnepas;;Jamais;Jamais;Touslesmois;Utilisation;;Non;;;;Betail;Betail;Ventesdirectesauxconsommateurs;Non;Vousnesavezpas;Vousnesavezpas;Autres;Piegeagedubetail;Difficultesd'accesauxmarches;;Non;;;Titredefinitif(INCRAouITERPA);Oui,individuel;2018;Non;;non;;Non;;Oui;Manioc,maïs,haricots;Celan'apasfonctionne,maislaproduction;Non;;;Non;;Non;;;Aucun;Aucun;Non;;Iln'avaitpas;Oui;"Continueracultiverlaterre;allerchercherdutravailenville";Autres;bon;moyen;;bon;bon;bon;;Amelioree;Amelioree;;Amelioree;Amelioree;Amelioree;;Ilnechangerapas;Ilnechangerapas;Ilserenforcera
